fulfillment_id,order_id,fulfillment_date,fulfillment_method,shipping_carrier,tracking_number,estimated_delivery_date,actual_delivery_date
6e3adc01-241a-4657-8fe2-03a3091c0285,e21790c5-3f88-468b-8c38-26745fdd02b7,2024-09-28 16:42:19,ups,Stewart Ltd,75253da0-b31d-4d54-b0ae-3fec47c20574,2024-10-11,2024-10-12
767d813c-8fdb-47df-b4b7-a831c072bb67,ca717fef-b41c-4cde-8d67-ef62c0d43b64,2024-09-19 12:54:48,in-store pickup,"Carlson, Soto and Richard",5c7edaef-4904-4226-8e8b-b53481a720ab,2024-10-10,2024-10-22
d74d7a52-0cdf-47b6-b008-54d5a06a309c,74e4faaa-1a75-42c7-8111-7b90c7b4c3a8,2024-10-01 11:35:25,fedex,Young-Duncan,9a1bdc64-7fd9-49df-8b07-f69e3ab36a73,2024-11-03,2024-10-29
a3a0c7e5-d743-49ba-96e1-f6d81dc5c346,86e67d6e-ed82-4d03-b3fd-1b7e6e2d0bdc,2024-10-07 03:03:49,in-store pickup,Martin Group,dfb52588-bb07-4e27-b165-88aa8b32118c,2024-10-30,2024-10-16
6597d283-4d56-49d2-8644-603ba7abf3e0,169e05ce-576c-4407-98f0-ad9e98f906a6,2024-10-02 22:15:14,ship to home,"Garcia, Carter and Harper",8d505670-8ee3-4aed-ab77-1819797ec4a8,2024-10-25,2024-11-06
ffc0540b-ff3f-4852-8e19-606063ccfd61,abee3a62-797a-4a5a-b640-4978354c2d72,2024-10-01 08:05:32,usps,"Martinez, Lee and Park",26a68891-599f-4a38-b5c8-817cc3032834,2024-10-22,2024-10-18
e0bcf4af-c451-40d6-803d-e423e617ca55,2f0b1087-7a3c-4c5d-948a-84fc1ddd5466,2024-10-03 01:20:50,fedex,Martin-Miller,c526ef06-1e2e-4939-b003-53d6fec29a76,2024-10-23,2024-10-20
c4bc00ae-b6b9-4d3b-8767-07b07910919a,0ac14ef8-e5e8-48e8-b5b8-b74d5c761e0f,2024-09-28 22:05:52,in-store pickup,Paul Inc,c82847cc-7e64-48be-96fa-5b0feb86a40c,2024-11-03,2024-10-17
20da6ce9-dd6f-4d86-92d1-818e6e64bc80,d0867ff2-ba17-464f-a505-81e4608e7922,2024-09-29 10:02:23,in-store pickup,Barnett-Daniels,4f75d36a-9b4c-489b-8e8d-9c983507e9e3,2024-10-22,2024-10-29
be58b7ab-5ea4-4de3-b097-7bfaee699cb6,6a8701e2-ee4e-481c-91ad-da61087141e4,2024-09-21 20:51:42,in-store pickup,Murphy-Blackburn,cf7550f3-d37f-461f-bb5b-dcca254be211,2024-10-14,2024-11-07
4d292e4e-aa6c-43dc-b327-5c6de339bc0c,9126cb21-c91a-4229-9d51-015754cf22f1,2024-09-14 23:07:29,fedex,"Francis, Mack and Cannon",07c29b92-bf76-498b-88cc-4d3cfe8df4a3,2024-10-15,2024-10-30
c4ed4037-f923-4fb9-a947-86f342762c43,a835e6ee-4b9a-4ced-a902-ad4848f407aa,2024-09-28 02:03:29,usps,Berry-Garcia,b07f4ac2-9f75-4a79-9a34-bc7599b9ac01,2024-10-27,2024-10-15
7e7f4164-4f71-40ba-a26f-87705b04fde9,9c8043f4-7778-4083-9991-46198c8afa4d,2024-09-14 23:39:18,ups,Price-Nichols,62f3e56a-94c6-48a7-bc5a-3a6ed4bed2bf,2024-10-20,2024-10-23
27448dc1-36ff-4ebe-b982-0159dcec7a89,dd176b4a-6cc3-4b06-8b27-36d1f7e97099,2024-09-20 22:44:50,fedex,Kim-Williams,2dd4e7ac-0701-4d61-bef6-1a10c91aadd8,2024-10-10,2024-10-25
90f498ae-dc98-4b19-9721-480ec540225d,7d7f7bb5-8efc-43b0-bfa5-eb11e33e2191,2024-10-07 16:18:18,usps,Russell Inc,2b4bb11e-1c17-4eb1-a62d-c43384ca094f,2024-10-17,2024-10-20
4a9e1936-9ee9-4154-8e3a-7394b70522ec,d2ab955c-8924-490a-b4e0-271bd80f9ac5,2024-09-22 22:47:41,ups,Wilson LLC,905585e0-b1c2-48f4-a016-2589c54d13ac,2024-10-16,2024-10-19
987414b4-25ee-4ee7-9294-dc6d4575252d,b5f99c1f-6735-4d1f-b7b1-8acb395c3fe5,2024-09-26 21:23:36,ups,"Gould, Rice and Ochoa",996198f7-40e4-4f23-b2b7-1a440a59a74e,2024-10-26,2024-11-05
64bfdfb5-b13a-4d25-a7cc-c99afece8995,2f758026-7002-4811-b529-afc16df41aa6,2024-09-30 12:16:48,ship to home,Gonzales PLC,b36e1f3f-0891-4ac5-8a0c-cd2f7a2d3c05,2024-10-11,2024-10-29
0c57885f-eb80-4b3a-a28f-3bd1f7bdd263,8d6f1a25-24b3-4b42-980f-ca11d760458f,2024-09-12 06:07:58,fedex,"Diaz, Brown and Richardson",66ae0786-e18e-4936-89d1-74c205ea77eb,2024-10-27,2024-10-20
24107874-1843-4812-936b-459207b13a22,909b2318-ce0b-4ae6-986c-f76abfc4222f,2024-09-16 13:23:44,usps,"Shepherd, Malone and Alexander",6f5d684b-631c-4831-ac85-142bb1adeac3,2024-10-16,2024-11-03
94c4e359-9835-4258-a211-5256ae0720cb,c969a6c4-a3b6-458c-b9f8-07f79424bc47,2024-09-15 15:48:18,usps,"Lowery, Knapp and Spencer",bfcfd063-1755-489e-99c8-43c3dc8a4d03,2024-11-07,2024-10-20
76ece909-8ca1-4d6f-810e-d2e89d3b8fb1,7570bedb-362e-4f08-b2b5-67f8c139ba7f,2024-09-19 07:45:29,in-store pickup,Swanson-Ferguson,cecb9d72-7d50-4aff-a950-9ec4b094be50,2024-10-31,2024-10-29
3925aca2-3254-49e1-8e33-35e94f187075,f86785fd-34cd-49ec-890f-f6856c35a2b8,2024-09-26 03:26:06,fedex,Lopez-Coleman,b452fe09-bbd0-4338-aae4-0cbb3eea1194,2024-10-16,2024-10-12
4025d34a-efcd-4952-ae0e-a668ed7f1f07,89de9fd2-ea15-4d52-8bc2-7c7d2f7ed5e1,2024-10-01 13:31:25,fedex,"Johnson, Kim and Poole",af328f2f-92a4-4ddd-a7e3-526572638716,2024-10-11,2024-10-24
d54805f1-25f6-40a2-9a30-51de4b626636,53feeb57-db7c-4551-a05a-2f1d9bd48d2f,2024-09-14 14:43:40,fedex,"Wade, Nguyen and Good",d67a08de-1c02-4450-8ea7-de1af7665fd5,2024-10-26,2024-11-05
4ac12033-aa5e-43bd-a296-6c3566a99efc,e63fbc21-0211-45e2-9875-67e5e073bf0b,2024-09-24 08:10:22,fedex,"Cortez, Williams and Burton",31236f8f-f9d5-4071-8622-542cc1255003,2024-11-08,2024-10-24
0cd88ac4-c959-40ed-becf-a2330ad419d2,86a3ee98-88ad-4304-8883-9bac92013b1a,2024-09-13 07:34:43,in-store pickup,Chapman-Murphy,a6da69fa-ab90-46a3-9a8e-8435d41f33af,2024-10-27,2024-10-18
de510f0e-2cbb-43a4-a437-ccec9ca4d278,d2a10bdb-4638-4b9f-8417-e6d94e3366af,2024-09-15 10:59:30,fedex,"Cruz, Galloway and Mcconnell",28eb7464-f84c-4a58-a4a6-4b91d60a573a,2024-10-17,2024-10-22
45f6d262-c8a5-40b7-9780-350ed225aec9,b25a8655-bad0-4d7e-a3f4-55e4597e8d52,2024-10-04 15:33:31,fedex,Hobbs-Curtis,4e379fba-c671-4bf5-92ee-05fe0b188ee6,2024-10-25,2024-11-05
b025f146-bd9c-4ad0-b42e-e73838f2b186,ec587374-232e-4e33-aaf7-7cdb4f5c005b,2024-09-16 06:05:50,fedex,"Barron, Taylor and Clark",3297c398-07f8-4c49-b449-334b4f225acc,2024-10-16,2024-10-30
253ee71f-4957-4f27-b267-26c3b3b847b8,6250a749-4d58-48e5-a51e-b99e24d32d02,2024-09-23 04:03:39,ship to home,Williams Group,efd989b3-e73f-416e-9cbd-865eb4e46c04,2024-11-04,2024-10-26
929c8e48-ac2b-484a-8e4b-5259090b4d72,9dfd74fc-b96c-442c-a9de-847d84917112,2024-10-04 04:20:35,fedex,Moyer LLC,13711d35-6984-4134-ac88-9d24c5395fc1,2024-10-21,2024-10-27
885df5fd-d92b-4561-86ba-69a6fb388036,11a4c18f-e337-40ff-b9b9-bce0471164f4,2024-10-04 04:48:48,in-store pickup,Beltran Group,a6dd816a-0026-4e47-bc8d-2bab290a699a,2024-10-31,2024-10-13
3ebea1c2-b0b3-4ad3-9d70-bca2ce2af5cd,dcc6bbfb-128e-4b4b-ba58-6b2b9c49ce98,2024-10-10 00:29:39,in-store pickup,Alexander LLC,4d91bbf5-fcb1-4b7e-a190-4539dcf4d55d,2024-10-14,2024-10-25
d4f81fa8-bdb5-40b0-8e79-c3d44a114f53,cd1063db-adfa-4db4-abe3-9920a2b8d1eb,2024-09-28 06:31:37,in-store pickup,Owens Group,c3f81608-b53e-4a80-85d5-7e4c5bea2925,2024-10-22,2024-11-07
52dbc8f5-37b8-4cb7-a375-16533d3f64e1,3744dd31-fbe1-464f-bea1-08ac1d45aa39,2024-09-27 15:09:06,ups,Davis-Powell,bc0a8e67-d316-4976-a971-42709bdd70dc,2024-11-04,2024-10-10
b8b7ea21-ec4c-40ee-b7a5-2ff83e339b11,4b847dc3-444c-4d3a-97f0-1f9a2dc5c7d7,2024-09-29 08:28:25,usps,Medina Group,59cf0120-91e9-4d47-b60a-98cc2983f2c5,2024-10-15,2024-11-02
4a743062-d610-4f3d-adf0-f6e2d3a3d2c3,32cec269-48a3-4e69-bc05-e102f19a1315,2024-09-16 21:23:00,ups,Hebert-Fields,e98801c5-9b34-47be-8f39-dcf9dbe8c6d2,2024-10-30,2024-11-02
b84a7c0b-49dd-48c6-8bc8-a8105473df27,03374953-0d9c-426f-8ae3-a57079e0486b,2024-09-27 15:52:44,ups,"Mcgrath, Santiago and Frost",5e869544-8841-4ddd-a131-c287feb0f6f8,2024-10-18,2024-10-13
2acd1bc9-97e5-4d41-898b-02b87838bf92,079fb66d-3b11-44c9-abb9-f203c2b0d3ee,2024-09-11 04:20:56,in-store pickup,Hicks-Leblanc,97b7eab9-b9e9-47e5-8617-b6b26f2abd96,2024-10-24,2024-10-19
748410d0-9178-463b-9223-6263d2fb6efa,06d8af36-1e26-44fa-ab77-ad857ea02b67,2024-09-25 15:31:45,usps,"Cook, Shelton and Robertson",3a9937ec-3e42-4454-ae7f-5d5561aac524,2024-10-15,2024-10-18
d9d063c8-d3a6-47ec-90c3-21fc016e57db,59220c31-08d3-4ed2-858b-f783ef37a738,2024-10-09 06:37:56,in-store pickup,"Gomez, Ruiz and Sheppard",18bc1548-8974-4f71-8026-d57ae885f7b2,2024-10-12,2024-10-28
41e73faa-c0b0-4eb3-8356-0753397d8b77,4d2551e7-8e21-4ca3-b9eb-e72803431308,2024-09-19 19:52:59,in-store pickup,Howard-Navarro,51fecc02-b3b4-405a-a893-1e2084030525,2024-10-13,2024-10-19
7226dc5e-4c4e-4c58-8ffc-f3989b5173d9,f9d14e20-2808-4ddf-8f2b-6da35d0625a5,2024-09-18 03:01:36,ups,"King, Jones and Harris",98a2808a-cfc5-4277-869c-c56e6320334d,2024-10-26,2024-10-24
870bbf37-2a82-42d5-b09a-de788aeadbd4,54c8feb0-2e24-4b3f-a065-5e6be84cf8a0,2024-10-07 06:48:18,fedex,Mueller Ltd,2a1a05ef-e708-4a0e-a8d7-42662025dc0a,2024-11-02,2024-10-23
8b928c13-3ff9-49aa-8e87-0feb598d31bd,89b24af2-9923-4f2a-83fb-c42cdb24e15b,2024-10-06 19:45:01,in-store pickup,Hughes and Sons,186cbbe2-d05b-450d-b828-ad12d36a9e9b,2024-11-01,2024-10-31
c6592c54-93eb-4ffb-8bc5-500bc7d7b184,79cae932-0a8b-479a-a2e6-30ac2d6ab10a,2024-09-24 21:54:27,ups,Carlson-Dalton,8ab1faa2-4481-4f68-a326-ce70e352cac6,2024-10-17,2024-10-29
4f19e02b-b13b-4e14-9ab9-929185b15aae,3e9dfa12-f181-4413-b50f-49a74a43d9d5,2024-10-04 00:43:43,fedex,Smith-Compton,6f269a91-1a68-4ba3-8eb6-285ac6d4af56,2024-11-05,2024-10-14
a1992050-bd2d-443b-a3c5-169c4fe06600,feb7dfda-d09b-403b-8c06-f7adf4b66bc8,2024-09-11 15:41:45,ups,"Thomas, Mercado and French",fa2e6782-0a31-4663-ad63-5c19145de7a5,2024-10-29,2024-10-18
dc90da89-7e87-4c97-9f70-46d4e36c921f,24cd162a-efa0-4bc9-8481-e0f8c602aae6,2024-09-25 06:06:19,ups,Cook Ltd,7126eb69-2b06-4f43-9aa7-8178280f97c8,2024-11-04,2024-10-25
6cb8496e-0f4a-4406-8cbf-ddecc07098b1,5b3f3073-4ca6-4850-8b5b-f594dc9b6c4d,2024-09-14 11:56:43,ship to home,Olsen Ltd,294cb4a9-2f2b-4763-8618-9c8f5c2a61c6,2024-10-12,2024-10-31
c51a5e99-8ae6-467b-b177-3c930e38e439,114e7676-2f50-4648-8378-61083fe4d604,2024-09-27 08:54:26,fedex,"Moyer, Joyce and Grimes",483fa7f6-3113-4c36-bf10-b970c1e2cffc,2024-10-15,2024-10-13
2ef7d330-76b3-4a00-8396-978d42437d4e,eb5a28b3-d62d-4d49-b44c-b13af39fbf6b,2024-10-03 23:02:41,ship to home,Rice Ltd,ed3e7910-6f79-418f-a99c-7471cef39447,2024-10-17,2024-11-03
aa720b50-9a26-4041-bc3e-27bbbb5a8d3d,f6331abe-0634-49b9-84ef-f48d8e6c984c,2024-09-24 15:58:01,fedex,Smith PLC,377ee732-3056-4ca3-997f-cfbb1f83785c,2024-10-25,2024-11-02
020efa52-6d25-4156-a290-26aebe566c72,cb11e5c2-9da3-4a02-bf19-40ac2907e504,2024-09-15 13:03:17,in-store pickup,Rollins-Meadows,74992972-4247-44e8-9918-7d0e373682f7,2024-11-01,2024-10-17
3fbbba63-95e7-4a9a-9805-64dd3abd127f,ecaf1d72-9fed-49c7-95c7-9637e661be74,2024-09-17 21:35:09,ups,"Pollard, Lee and Cox",c3deaf3f-da3c-4947-bc2c-0ea5e6c39294,2024-11-05,2024-10-17
6a55a9ca-8150-4cae-9762-bfc5e748f24e,34047266-2842-4b90-9734-d80d84beb0a6,2024-09-12 14:44:00,ups,"Myers, Moon and Graham",4c287be7-dd35-4b5f-a52a-b63fb5d5ce99,2024-11-08,2024-10-24
5cea76ea-aa24-4d1b-afc4-7e6f582aa597,96055fc8-43f3-4bf5-891b-af7eacccff34,2024-10-07 02:18:21,ship to home,Andrews-Serrano,594a15be-8ad4-4be2-81f3-7cb86dfbc8f1,2024-10-30,2024-10-19
cadca7e6-dd1f-4f34-bb22-3eec29e29063,230db19a-ba35-4a88-b047-1f4015081f48,2024-10-04 07:36:09,in-store pickup,Brooks LLC,3ab6b3b8-e41b-4563-acb2-098eb66457fc,2024-10-19,2024-11-05
b1c825ff-65d5-455a-9509-72ad65a58c39,4d975bb9-dcb1-4363-8b37-f885e63f4a8c,2024-10-03 10:19:06,in-store pickup,Coleman Group,9501d0bf-0844-464c-af1a-c6b21c5fb7e9,2024-10-21,2024-10-18
5dfc3f0b-77a0-492b-8608-a2819104a2f3,559eb424-0f95-4ff9-b220-4013f53d75d2,2024-09-21 19:54:53,ship to home,Porter-Sanchez,812eed0c-7d4a-4721-b18c-75d9be1c3d50,2024-10-31,2024-10-24
94d4a435-9aa2-4297-b92a-b1be724a7df8,2dd926ed-ac75-476d-99d7-70f35ffacdf7,2024-09-15 08:35:34,ups,Marshall-Wilson,32fe9716-34f8-433a-9fb4-9ffd865d88f0,2024-11-07,2024-10-15
2a41bab8-49c0-4ca5-b7e6-1fb451b89a98,4e7978c3-dc58-4242-b64f-db6fca1a546b,2024-09-23 16:34:13,fedex,"Sanders, Munoz and Holland",d1701acf-c0cf-498c-bcc8-319ed823cb5f,2024-10-29,2024-10-10
c2429e89-7e63-4ffd-ae85-56478cec114a,2e74a253-8e76-4072-bf4d-c5e76253b1c8,2024-10-09 03:57:24,fedex,"Armstrong, Serrano and Jones",6084f355-8f74-4fde-9ad1-7ba2616b791f,2024-10-26,2024-11-02
50188f35-3e51-47cc-81be-8676d54b813a,20f4e73c-fd86-49d7-a245-2367572eb38e,2024-10-05 02:40:17,usps,"Morris, Wright and Miller",211b95ff-554c-4675-99ed-76248e503fe2,2024-10-17,2024-10-16
640333e7-e4a5-48f9-a545-08e468448e5a,9b748066-2a96-4977-85d7-43f2c2122ff0,2024-09-29 22:53:58,ups,Montes Inc,8b0a4e8b-4b89-4379-9e95-c636e33ed26d,2024-10-12,2024-10-16
e1a5a0dd-e6cc-4a30-bfb7-baada7315457,1e567ecc-a339-4a09-b618-dc93285d49a4,2024-10-04 23:41:52,usps,Rodriguez-Hunt,4f5f111d-7f89-4166-abee-0a5d785a9eaf,2024-10-22,2024-10-18
f5f0a37a-026a-4761-8701-a60e51495a2d,44923f6c-ec8e-4961-b220-c41b02835ee2,2024-09-12 18:00:03,usps,"Cole, Best and Rodriguez",5cfcd812-36ca-4f0f-ade3-1f16c907e6b3,2024-10-15,2024-11-05
2adfccdd-ad9c-4290-8e4d-f288150fb954,10f06a75-fcd5-4294-a5bb-e5d4bfc42344,2024-09-24 13:04:03,ship to home,"Shepherd, Strickland and Parks",4d164741-a632-41dc-b908-16eca7e9f69a,2024-11-01,2024-10-11
11628046-fbc7-41ac-9afb-a5ef1d2fea99,286d61c1-b610-47af-93e8-1279ead83c26,2024-09-17 15:10:30,fedex,Reynolds Group,9475aa18-fc73-43d9-8616-7a242302f6a1,2024-10-17,2024-10-17
84f7e7e7-5179-407f-a600-7ea1f06465a8,89c2fba0-38d3-43af-85e8-750480ac50ca,2024-09-20 19:31:50,fedex,Carter-Allen,ffe5d520-95da-4ac4-91bf-7d6fbd12003d,2024-11-07,2024-11-05
24a1421f-439f-4340-92dd-ee74c366b423,0c4fea2b-d9d2-4adb-9792-283921e9910c,2024-10-04 07:13:11,ship to home,Peters-Martin,91ec9faf-7d0e-43c0-a732-79940517e977,2024-10-26,2024-11-03
21668ee5-6e83-46cf-80f4-993c6df3adc9,bad9d6f4-69b4-4728-9911-64312dc264da,2024-10-05 11:08:01,in-store pickup,Ramirez LLC,f91236fb-558c-41ea-af44-2c7e01f5522f,2024-10-27,2024-10-19
c75dfa20-21b9-48bf-bd2b-a5662e29171f,9e51c451-5c0a-4c6f-8693-8be566fffd0e,2024-09-30 21:23:49,fedex,"James, Green and Thomas",f4d5cceb-7e72-4f4f-9b24-9f5d53fbf6e2,2024-10-19,2024-10-18
306fdbe8-a5fd-47fe-b818-db20c9643a26,1fad4d56-a0ef-486a-b8e9-9f74abe4fcb0,2024-10-03 00:54:56,usps,Edwards-Lopez,5506e912-e9e3-4716-9dfa-725d87e716ae,2024-11-07,2024-10-18
9cd62afb-e425-46f9-8d52-d0e54876f951,309d7d1a-d01c-4c4f-b1e5-b8f4349c1af6,2024-09-12 04:30:16,ups,Scott-Saunders,f93dbbea-3395-40d0-a78a-adc5e031e7bb,2024-11-01,2024-10-20
5fbda0b9-9726-45dd-a5d5-3d05ae646099,82115bfa-d16b-4c70-a4fa-0b85e45a8268,2024-09-29 20:12:18,ups,Hunter-Wilson,35c2edf5-fdb6-4946-baec-86e7d3d7005b,2024-10-25,2024-10-20
86f3a388-c9d4-4f74-b7ea-6438f4d979f1,238b82d4-cf8b-4f73-b9cd-c30e30be4622,2024-09-12 20:51:44,ups,Garrett-Graves,d739730f-e4ae-40d6-9ef8-e328e7367629,2024-10-25,2024-10-18
3470bcd4-7721-48a3-a8bf-6aa77ffeaeb3,cffc79b0-9211-49bc-9f50-84af94abd7ce,2024-09-18 07:49:46,fedex,Garcia PLC,eb9b8f3e-9945-40f4-875c-195d5aa8244a,2024-11-04,2024-11-05
73e84397-02d2-405f-9ee8-12adceb01564,3f2502bd-b6fc-4c7b-ac64-9bb5788e0d1f,2024-10-09 02:21:47,ups,Johnson Inc,b8a34c77-c835-4d6f-94c2-723a0f8a8276,2024-10-25,2024-10-22
72fa2ffe-3930-40a1-8b2a-82b3704d3372,10b10cf8-01a1-4762-bd8d-65156d8d1203,2024-09-16 01:21:51,in-store pickup,Castro-Clark,e66dc5ac-395e-41d1-a5cb-ad7cd4ad7bad,2024-11-06,2024-10-11
da2a129a-43d1-4751-850d-68a794d008b5,d56f22f9-e3f3-4da0-890e-cffdc506f575,2024-10-05 23:26:39,usps,"Wilkinson, Payne and Jones",6bb96939-5e9f-4383-ae8a-3f932d0ecd90,2024-11-03,2024-10-16
02962b8a-3bee-4edc-9dfc-a26884c6c65c,89feecd3-160f-4c8a-a0c5-489ab02b37fa,2024-09-21 17:43:00,usps,Higgins-Cisneros,64208733-6f45-4abc-a0e3-d336a09ee964,2024-11-05,2024-10-27
7226acf5-b9fa-407e-80d4-490f15f463d6,b7e75499-d5ea-4a2c-990d-177bec5ccc23,2024-10-02 15:22:31,ship to home,Kelly Inc,7d206d99-3836-440c-acc6-500535c00bc4,2024-10-22,2024-10-31
a68ac216-c0c3-4578-ab32-011fe2fa97ea,820f9e65-ac4a-4374-8378-a1dbded9a4b4,2024-10-04 22:09:16,usps,Howard Ltd,afcb5949-9cc1-4c4d-a2d8-4d6d537319b5,2024-11-06,2024-11-01
81f5f909-d469-4b14-9239-f802f763fb3f,c64f5efb-fc53-42d1-828d-bf4c322db90e,2024-10-04 12:36:55,in-store pickup,"Branch, Richardson and Horn",ea98cbc8-9b49-4914-9f4a-42926c8ad9a2,2024-11-02,2024-10-27
54d017f1-18b9-4c69-a5e2-602096f9a776,7fe99b80-8506-49a0-8c34-9a6bfbded4f0,2024-10-02 19:13:40,in-store pickup,Grant Group,3d17bab0-e1e9-4f9e-85da-ac6793fe257f,2024-10-21,2024-10-20
29c66e98-871f-4c59-b023-b0d16bf6ce0b,54c8feb0-2e24-4b3f-a065-5e6be84cf8a0,2024-09-18 00:24:39,usps,Baker Inc,74cce4cb-8f89-4e71-8f57-9df6dd9192d8,2024-10-28,2024-10-27
2c1b386a-6fd7-42dd-bb0f-b2eb3940be5d,eb39ac91-0e7d-4c32-ae8c-86db9930d3b2,2024-10-08 02:28:20,ups,Miller-Reid,99725155-085f-46e0-be3e-a904925ba70d,2024-11-04,2024-10-25
64cfcaf0-51c0-4a90-b980-5f41e616f31c,8e35f164-6837-4078-bf1e-0ed585af9eb8,2024-09-14 20:43:44,ups,Davis-Hudson,8f26e131-ec90-40f0-9e3b-5eb66bd89404,2024-10-20,2024-10-20
ca13481c-90c8-44cf-b326-da35ca660de6,d095348f-5de9-406e-80d1-2e895efc8c2e,2024-10-07 14:09:16,fedex,Munoz-Baker,8c7793a9-4f37-4f1b-be94-36ae9ee3fcd2,2024-10-24,2024-10-23
8d7cb1d2-6c1e-4b6b-92f9-9a2fe87fd388,03f9437e-b816-4792-bc96-77a2f3d7ae8f,2024-10-06 02:38:07,in-store pickup,"Rivas, Wilson and Miller",ed5bad6e-59f3-4a30-9709-4761f4caff35,2024-10-23,2024-11-08
5d007688-d205-4a31-84fb-b05839612688,ca000a09-8a99-4524-a710-02b1aa9b638c,2024-10-07 14:06:21,ups,Spencer-Strickland,0b9ac331-cf26-4d96-aac6-4e1a631f450c,2024-10-17,2024-11-01
fbeeda81-2b94-472e-b14d-ed272d7625bd,a10bb965-f09a-4dc1-9e6f-114019f119fb,2024-10-10 17:18:26,ship to home,Alvarez-Clark,b2754ef1-e261-4ef3-96cc-d9294bcfce55,2024-11-08,2024-11-04
030beec3-96a8-418b-be01-55f681f2da10,00c81a85-89d3-4a18-b52b-30372745cf97,2024-09-16 14:11:27,fedex,Gonzalez-Burns,b917ed9f-361c-4134-882a-28f4f5988165,2024-10-25,2024-10-27
4ebc5418-d478-439a-b4d9-7cde714af154,db3f7238-a2e4-43aa-8e06-f130fcb9e054,2024-09-30 18:02:54,ups,"James, Grant and Simmons",2a43bbcd-4c81-485a-858c-83a1eb761072,2024-10-18,2024-10-25
bc55624f-bfa3-4956-a015-90fe959042c9,cf11ae7c-2f01-40fd-ae82-087648062f4b,2024-09-12 04:56:16,ups,Sparks Inc,ff519894-50c4-470e-b781-56b4092c96fd,2024-11-04,2024-11-08
8872a608-be9b-44de-8b4e-ada44e4cbc03,48904c73-e34d-4074-b6b5-58bb0169f2eb,2024-10-08 21:19:03,usps,Riley and Sons,e1587ebf-d400-42a7-b044-613e0617eb8e,2024-10-22,2024-10-29
3c88335e-3943-4585-8266-1d87df87e5f2,9c3eae87-e8ac-4663-af92-083bc2fc29e2,2024-09-24 19:54:25,in-store pickup,Rodriguez and Sons,68af7f64-0501-4ed7-aff2-a1c8c9b67a9f,2024-10-24,2024-10-17
17e654ce-556f-4db3-940c-32fe195be3b9,0af93b8e-314c-4eca-9d8d-c6c140adb54a,2024-10-09 00:24:26,ups,Martin-Baxter,037fc5c5-1e7d-481c-8102-36c748b2d54c,2024-10-12,2024-10-31
4a552a78-1b60-4fad-a2b4-68101371beeb,eb39ac91-0e7d-4c32-ae8c-86db9930d3b2,2024-10-02 13:31:43,ups,"Owen, Cooke and Cruz",36769608-9a9e-4f96-a937-3310d98076a5,2024-10-13,2024-11-02
4d248104-8848-4d5f-a167-25835faf7374,44e999eb-a574-491e-819d-1f17e9a2815e,2024-09-17 04:07:14,usps,Thomas-Schmidt,09556f63-37c1-47e4-bc6a-e52d094e16b6,2024-10-11,2024-10-20
47636f26-06d7-452d-8732-6331b3f68335,684bc5d1-b67d-42f5-8183-49f4cf5b712e,2024-10-09 06:57:24,ship to home,"Fitzgerald, Jacobs and Schmitt",4a18af31-c69e-45c9-b1bd-7bb133686360,2024-10-15,2024-11-03
f5f5f817-a394-40f4-9d15-ad4d0721735a,bb5e2bd3-9456-4554-b4d6-72bee2459fe3,2024-09-18 13:01:39,ups,"Ruiz, Evans and Miller",ec2e3bb7-59b2-4f1f-9ecc-7c7e1971bc83,2024-10-27,2024-11-04
7daae391-9db4-4c1c-ae20-28fa95b00477,0ed509cd-1b30-4ba2-9272-8fc0b0c4d06b,2024-09-13 15:09:24,in-store pickup,Martinez Ltd,8d693345-062b-4bb8-b87c-ccd61a7d7d96,2024-10-13,2024-10-24
9917647c-d589-492d-9a85-fe8726faf2fa,dd99204a-6a14-440d-8a28-48bcc6540c35,2024-09-30 17:24:28,ups,"Valenzuela, Davis and Flores",7eeb4cad-3a81-4b2b-b4d8-c08acae810b9,2024-11-08,2024-10-23
e2f91c5a-2452-4020-812c-ac45b7a889e7,1fff2eab-0291-41ac-b6a9-f4635927f905,2024-09-20 07:53:03,fedex,Ellis-Bailey,4836a914-1e1f-4904-b2f1-967eb2cea006,2024-10-12,2024-10-17
c976ae91-a85a-4623-9218-74adf165de5f,5dbe2cfb-a2e9-432d-ba8d-d1ab888c5a42,2024-10-08 21:47:23,fedex,"Allen, Schmidt and Phillips",e1be535a-ace5-45d2-9591-14279b94ff0c,2024-10-16,2024-11-06
0bd90fdb-56f9-46da-9fb0-6afdabb2582f,75032343-dbb6-43a8-a56c-38198f0c660e,2024-09-30 03:01:33,ship to home,"Ramos, Moore and Morrison",6c6ea61a-17e1-43a5-b06e-f44b59d33612,2024-11-03,2024-11-05
9e3eaacb-82cb-4df1-b289-6284c7c42152,73703bba-5f64-416b-81a3-dc83bbbd7a99,2024-10-05 04:36:55,fedex,Powers-Bass,2d6c4bea-0ad8-4ad2-8555-c8d05347d3cf,2024-10-18,2024-11-03
2c9bac76-7d5f-44d8-aaff-5000059516b7,4f7bd071-70b1-4e60-a533-5a304f64d508,2024-09-25 17:43:05,usps,Bowman-Pugh,427eda97-c879-44e5-80a7-840d430c4ed9,2024-11-01,2024-10-20
82add0ed-51fc-4a98-93c8-0ce2e1adee40,742b6f83-1238-4286-9452-cb1420397f1b,2024-09-27 06:02:02,in-store pickup,Mclean PLC,600bdc44-b7a9-40a2-9563-f4a911ddb1cb,2024-10-18,2024-10-20
